_id,url,word_count,section,date,type,headline,abstract,article
nyt://article/eeca463a-a6ed-518a-9144-2a62abf7cf1e,https://dealbook.nytimes.com/2010/03/01/2-former-pali-capital-analysts-join-btig/,225,Business Day,2010-03-01T22:06:40+0000,Business,2 Former Pali Capital Analysts Join BTIG,"BTIG, a New York-based broker-dealer, said Monday that it was expanding its reach into equity research, hiring two senior analysts, Richard Greenfield and Walter Piecyk, who previously worked at the now-closed Pali Capital to lead the effort.",
nyt://article/c5cf1efa-f82a-516a-9785-670fdb902dde,https://dealbook.nytimes.com/2010/01/25/aig-imposes-limits-on-corporate-aircraft/,154,Business Day,2010-01-25T13:03:52+0000,Business,A.I.G. Imposes Limits on Corporate Aircraft,"For most of A.I.G.’s executives, flying on corporate aircraft is now a no-go, and even for its chief executive, riding on the firm’s dime has its limits.",
nyt://article/60341664-e46d-5111-999e-68e6ac34ada7,https://mediadecoder.blogs.nytimes.com/2010/01/14/nbc-announces-its-post-leno-schedule/,128,Business Day,2010-01-14T21:38:44+0000,Media,NBC Announces Its 10 p.m. Schedule,"Even as it faces uncertainty about its plans for late night after the Olympics, NBC announced changes to its prime time schedule that will fill the 10 p.m. hour being vacated by Jay Leno.",
nyt://article/22af423a-0f46-5d8b-9c8a-a91a7bffb486,https://dealbook.nytimes.com/2010/02/05/barclays-said-to-come-to-aigs-aid-in-derivatives-deals/,739,Business Day,2010-02-05T11:25:47+0000,Business,Barclays Said to Help A.I.G. in Derivatives Deals,Not all the derivative contracts American International Group wrote on complex securities backed by now-toxic mortgages have ended up being a disaster.,
nyt://article/ad1b1aba-a4cf-5822-b133-825f827649b9,https://bits.blogs.nytimes.com/2010/02/18/bits-scan-thursdays-tech-news-roundup/,290,Technology,2010-02-18T17:20:44+0000,Business,Bits Scan: Thursday’s Tech News Roundup,"Over the last 18 months, hackers have breached more than 2,500 private and government computers, Kodak isn’t happy with Apple and Research In Motion, and David Pogue reviews Google Buzz.",
nyt://article/8f383363-6eac-581c-a128-4b2fd3e71781,https://dealbook.nytimes.com/2010/01/04/ferrero-said-to-discuss-cadbury-bids-with-pe-shops/,207,Business Day,2010-01-04T10:00:23+0000,Business,Ferrero Said to Discuss Cadbury Bids With P.E. Shops,"Ferrero, the Italian confectioner, has met with private equity firms, as well as Hershey, to discuss a possible bid for Britain’s Cadbury, Il Sole 24 Ore reported.",
nyt://article/72024643-5970-52ed-ba9d-a33fddaea1fb,https://dealbook.nytimes.com/2010/03/25/judge-o-k-s-sale-of-daytona-beach-news-journal/,152,Business Day,2010-03-25T09:29:29+0000,Business,Judge Approves Sale of Daytona Beach News-Journal,"Despite being worth $300 million in 2006, a federal judge approved the sale of the Daytona Beach News-Journal for $20 million, The Associated Press reported.",
nyt://article/45c7585a-600f-5296-8f24-49c34c64a1c8,https://dealbook.nytimes.com/2010/03/03/viacom-and-hulu-part-ways/,69,Business Day,2010-03-03T10:26:30+0000,Business,Viacom and Hulu Part Ways,"Unable to make the digital media dollars add up to their liking, Viacom will remove “The Daily Show with Jon Stewart,” “The Colbert Report” and other Comedy Central television shows from Hulu next week.",
nyt://article/423c9e50-1296-5054-ac7f-ca1eda946a2f,https://dealbook.nytimes.com/2010/03/30/ungaro-owner-said-to-hold-talks-with-italian-scion/,188,Business Day,2010-03-30T10:39:26+0000,Business,Ungaro Owner Said to Hold Talks With Italian Financier,"The owner of Emanuel Ungaro, the French fashion label suffering under a load of debt, recently held deal talks with Matteo Marzotto, an Italian tycoon, The New York Post reported.",
nyt://article/19afec44-1e0d-53e1-a3c2-bb76c49a9a7b,https://rendezvous.blogs.nytimes.com/2010/02/20/testing-ends-in-jerez-as-bigger-tests-continue-for-usf1/,806,World,2010-02-20T18:06:01+0000,,"Testing Ends in Jerez, as Bigger Tests Continue for USF1","The second week of testing in Jerez for F1 teams ended on Saturday with Jenson Button setting the fastest laptime in his McLaren. Meanwhile, the USF1 team continues its struggle to make it to the first races, as a team director told the NYT it would like to miss up to four races.",
nyt://article/b45aa42c-53a3-5233-bc8a-3c6e07a97fdf,https://dealbook.nytimes.com/2010/02/03/us-lawmaker-to-push-for-crackdown-on-speculation/,404,Business Day,2010-02-03T11:36:05+0000,Business,U.S. Lawmaker to Push for Crackdown on Speculation,"A key U.S. lawmaker, Senator Maria Cantwell of Washington, is set to join forces with several business groups on Wednesday to call for Congress to end the “reckless speculation” in commodity markets as the Senate prepares to take on financial reform.",
nyt://article/2187550b-0f0e-579f-bad6-7d147ebe1e22,https://dealbook.nytimes.com/2010/01/25/texas-rangers-sale-ends-months-of-wrangling/,757,Business Day,2010-01-25T21:08:17+0000,Business,Rangers’ Sale Ends Months of Wrangling,"The sale of the Texas Rangers baseball team ends months of wrangling between the Hicks Sports Group, headed by the former private equity maven Thomas O. Hicks, and the team’s debt holders.",
nyt://article/1b7a1a6d-24f6-59c0-b7a2-c7d57af108cb,https://boss.blogs.nytimes.com/2010/02/02/shopify-gains-customers-with-a-competition/,710,Business Day,2010-02-02T22:12:37+0000,Business,"Shopify, a Start-Up, Starts Its Own Business Competition","The goal is to create fresh, new businesses — and customers.",
nyt://article/bb39b71b-30e0-516a-aadd-541471802dc8,https://dealbook.nytimes.com/2010/01/12/hedge-fund-sues-icahn-over-bond-offering/,175,Business Day,2010-01-12T12:23:30+0000,Business,Hedge Fund Sues Icahn Over Bond Offering,"Q Investments is suing Carl C. Icahn’s Icahn Enterprises over a propose $2 billion debt offering, as part of an ongoing legal battle between the hedge fund and the billionaire investor.",
nyt://article/1cb8dfa8-6008-54e5-85f2-c55314792a85,https://dealbook.nytimes.com/2010/01/14/in-obamas-plan-a-10-year-tax-on-banks/,981,Business Day,2010-01-14T11:25:15+0000,Business,Obama Plan: A 10-Year Bank Tax to Recoup Bailout,President Obama plans to call on Thursday for taxing about 50 big banks and major financial institutions for at least the next decade to recoup all taxpayer losses from the Wall Street bailout fund.,
nyt://article/436639e1-ecef-5816-afa2-ca0e855595dc,https://dealbook.nytimes.com/2010/03/26/dubai-may-see-dawn/,394,Business Day,2010-03-26T08:09:56+0000,Business,Dubai May See Dawn,"The Dubai government’s offer to recapitalize Dubai World and its subsidiary Nakheel means that the emirate may be close to ending its nightmare, Breakingviews says.",
nyt://article/2df3e2a1-05ae-5000-9288-5ae21637322c,https://economix.blogs.nytimes.com/2010/01/27/whos-afraid-of-the-big-bad-deficit/,679,Business Day,2010-01-27T11:53:57+0000,Business,Who’s Afraid of the Big Bad Deficit?,"Government deficits are often criticized because of the purported legacy they leave for the future. At least when it comes to the Obama and late-Bush deficits, this legacy is exaggerated, an economist writes.",
nyt://article/b9bb0ebe-69d0-5f02-b067-0f62f373cbae,https://dealbook.nytimes.com/2010/03/29/with-eurozone-pledge-greece-to-issue-7-year-bonds/,188,Business Day,2010-03-29T11:12:30+0000,Business,"With Euro Zone Pledge, Greece to Issue 7-Year Bonds","Greece is testing the waters again. The country’s debt agency said Monday that it had signed on five banks to underwrite a seven-year bond issue, just days after the major members of the euro zone and the I.M.F. agreed on a plan to support its debt.",
nyt://article/29ab5cd2-ee1b-5444-89c5-c85f5dbe68a0,https://dealbook.nytimes.com/2010/01/27/uk-hedge-funds-unlikely-to-sue-porsche/,221,Business Day,2010-01-27T11:20:13+0000,Business,British Hedge Funds Unlikely to Sue Porsche,"British hedge funds are unlikely to follow their U.S. brethren in suing Porsche, because they are striving to reach a compromise in Europe over tough new rules for the industry, Reuters reported.",
nyt://article/632ed86b-9752-5038-8767-66abcfa28866,https://economix.blogs.nytimes.com/2010/01/25/surrender-that-submarine/,346,Business Day,2010-01-25T21:09:11+0000,Business,Surrender That Submarine,"An accused Ponzi artist is jailed because he failed to turn over his submarine, among other things.",
nyt://article/3f1b6815-f74c-575c-9409-682d6efbe6f6,https://bucks.blogs.nytimes.com/2010/01/26/10127/,381,Your Money,2010-01-26T19:21:31+0000,,Banks to Pitch the Wonders of Overdraft,Coming soon: A pitch from your bank to try to persuade you to sign up for overdraft services.,
nyt://article/6d9f00f9-dcf9-5cc2-874c-953b275fa31b,https://gadgetwise.blogs.nytimes.com/2010/03/26/tip-of-the-week-rescheduling-with-google-calendar/,88,Technology,2010-03-26T11:21:50+0000,,Tip of the Week: Rescheduling With Google Calendar,How to use a new feature of Google calendar to reschedule events.,
nyt://article/319a633c-38ea-5599-83d8-c982940e8558,https://dealbook.nytimes.com/2010/01/28/japan-drug-firm-otsuka-said-to-plan-ipo/,105,Business Day,2010-01-28T07:13:45+0000,Business,"Otsuka, a Japanese Drug Concern, Is  Said to Plan I.P.O.","Otsuka Holdings, Japan’s largest unlisted drug company by sales, is weighing an initial public offering and may hire Nomura Holdings and UBS as underwriters, bankers familiar with the situation told Bloomberg News.",
nyt://article/0211365d-a4c0-57a6-a977-f8c442c8788d,https://dealbook.nytimes.com/2010/01/20/buffett-is-no-fan-of-kraft-cadbury-deal/,257,Business Day,2010-01-20T14:20:25+0000,Business,Buffett Is No Fan of Kraft-Cadbury Deal,"Warren E. Buffett isn’t a supporter of Kraft’s revised bid for Cadbury, telling CNBC that if given the chance, he would have rejected the deal.",
nyt://article/813c9270-8e4f-5898-8e3f-4d1ffe59cee0,https://dealbook.nytimes.com/2010/01/13/france-confident-it-can-tax-and-retain-bankers/,538,Business Day,2010-01-13T07:38:22+0000,Business,France Confident It Can Tax and Retain Bankers,"The French government does not fear that taxing bank bonuses will lead traders and financial operations to flee Paris, according to Finance Minister Christine Lagarde.",
nyt://article/4a29d42d-21cc-5e5b-a342-17fb73d73d49,https://mediadecoder.blogs.nytimes.com/2010/03/09/in-leno-letterman-ratings-competition-a-split-decision/,600,Business Day,2010-03-09T23:28:02+0000,Media,"In Leno-Letterman Ratings Competition, a Split Decision","NBC’s Jay Leno eked out a win over CBS’s David Letterman among total viewers, but among the viewer groups that NBC considers the real measure of success, Mr. Letterman was the winner.",
nyt://article/5e569858-139f-56b6-9035-883a26747d88,https://gadgetwise.blogs.nytimes.com/2010/02/23/samsungs-high-performance-compact-camera/,430,Technology,2010-02-23T23:01:47+0000,,Samsung’s High-Performance Compact Camera,"Samsung has announced four new point-and-shoot cameras, including a high-performance compact with a very bright lens.",
nyt://article/05f830b6-a377-5de0-a0b7-4926818b870b,https://dealbook.nytimes.com/2010/03/15/behind-phillips-van-heusens-deal-for-tommy-hilfiger/,618,Business Day,2010-03-15T20:16:28+0000,Business,Why Phillips-Van Heusen Is Buying Tommy Hilfiger,"The chief executives of Phillips-Van Heusen and Tommy Hilfiger told DealBook on Monday that their $3 billion deal was the product of two and a half months of talks, but made sense to them from the get-go.",
nyt://article/a5104788-8733-5ac6-b466-665037486c2d,https://bits.blogs.nytimes.com/2010/03/22/what-were-reading-ipads-price-ebay-thieves-and-palms-decline/,263,Technology,2010-03-22T23:44:11+0000,Business,"What We’re Reading: iPad’s Price, EBay Thieves and Palm’s Decline","Today’s reading list includes a cable company getting into the local blogs, discussions over who has more influence and more on the iPad.",
nyt://article/84428b77-f13d-5b4b-adf0-9eb743513aed,https://gadgetwise.blogs.nytimes.com/2010/03/09/new-palm-os-1-4-adds-video/,241,Technology,2010-03-09T16:24:01+0000,,New Palm OS 1.4 Adds Video,Palm has added new features in its Web OS 1.4 upgrade. Here’s how to get it.,
nyt://article/b485eb44-be11-527e-8c9b-a3f12dea249a,https://dealbook.nytimes.com/2010/02/12/mixpanel-raises-500-million/,105,Business Day,2010-02-12T09:16:47+0000,Business,"Mixpanel Raises $500,000","Mixpanel, the developer of tools to track how users engage with websites in real-time, said Thursday that it had landed $500,000 in seed funding.",
nyt://article/3000eaab-040f-58da-8d1e-5397bc8d02e6,https://dealbook.nytimes.com/2010/03/09/doubleverify-pockets-10-million/,68,Business Day,2010-03-09T09:17:33+0000,Business,DoubleVerify Pockets $10 Million,"DoubleVerify, an online advertisement monitor, has nabbed $10 million in a second round of funding led by Institutional Venture Partners, PaidContent reported.",
nyt://article/c1ffdcaa-be43-5e34-ac56-38a7cbf7b7a4,https://dealbook.nytimes.com/2010/02/03/shares-gain-on-earnings-reports/,662,Business Day,2010-02-03T10:01:26+0000,Business,Shares Gain on Earnings Reports,"Investors rallied on Tuesday behind signs of stability in the housing sector and indications that businesses had bolstered revenue, lifting stocks for a second day.",
nyt://article/f1e3c53e-7de9-59db-b451-374b5582dba7,https://dealbook.nytimes.com/2010/02/08/buying-spree-nets-china-stakes-in-top-us-firms/,908,Business Day,2010-02-08T13:31:21+0000,Business,Buying Spree Nets China Stakes in Top U.S. Firms,"Flush with cash despite the global economic downturn, China’s sovereign wealth fund quietly snapped up more than $9 billion worth of shares last year in some of the biggest American corporations, including Morgan Stanley, Bank of America and Citigroup.",
nyt://article/f15931f5-8aa7-52a3-9bff-d912a92ac76e,https://gadgetwise.blogs.nytimes.com/2010/03/03/how-much-can-you-stick-on-flickr/,151,Technology,2010-03-03T21:13:23+0000,,How Much Can You Stick on Flickr?,Flickr lets you upload 100 megabytes of photos each month free. Pro accounts give you more space.,
nyt://article/df9e7fc9-48b6-5f17-a42a-75f4a9cba05b,https://dealbook.nytimes.com/2010/01/25/ubs-names-executives-to-run-fixed-income-unit/,230,Business Day,2010-01-25T18:45:36+0000,Business,UBS Names Executives to Run Fixed-Income Unit,"UBS has named Rajeev Misra and Dimitri Psyllidis to run its debt, currencies and commodities unit, which the Swiss bank is trying to expand.",
nyt://article/aa0cb957-1b6a-5ae9-b270-5c10524101bf,https://dealbook.nytimes.com/2010/03/09/merkel-and-juncker-take-swipe-at-cds-trades/,182,Business Day,2010-03-09T12:04:50+0000,Business,Merkel and Juncker Take Swipe at Credit Default Swaps,"Chancellor Angela Merkel of Germany said Tuesday that the European Commission may have to decide on whether and how to regulate credit default swaps, the derivatives traders have been using to bet against the ability of certain European Union countries to service their debt.",
